product_family_id,season,nivel,color_group,color_intensity,fit,size_lookiero
DRESS,7,1,blue,intenso,straight,L
DRESS,7,1,blue,intenso,straight,X4XL
DRESS,7,1,blue,intenso,straight,XXL
DRESS,7,1,blue,intenso,straight,XL
COAT,8,3,black,oscuro,straight,S
COAT,8,3,blue,oscuro,straight,M
COAT,8,3,black,oscuro,straight,L
COAT,8,3,blue,oscuro,straight,L
COAT,8,3,blue,oscuro,straight,S
COAT,8,3,black,oscuro,straight,M
COAT,8,3,blue,oscuro,straight,XL
COAT,8,3,black,oscuro,straight,XS
COAT,8,3,blue,oscuro,straight,XS
COAT,8,3,black,oscuro,straight,XL
PANT,7,1,blue,oscuro,straight,XXXL
PANT,7,1,black,oscuro,straight,L
PANT,7,1,black,oscuro,straight,XL
PANT,7,1,black,oscuro,straight,XXL
PANT,7,1,black,oscuro,straight,XXXL
PANT,7,1,blue,oscuro,straight,L
PANT,7,1,brown,claro,straight,L
PANT,7,1,brown,claro,straight,XL
PANT,7,1,brown,claro,straight,XXL
PANT,7,1,brown,claro,straight,XXXL
PANT,7,1,blue,oscuro,straight,XL
PANT,7,1,blue,oscuro,straight,XXL
SKIRT,9,1,blue,oscuro,tight,M
SKIRT,9,1,blue,oscuro,tight,L
SKIRT,9,1,blue,oscuro,tight,S
DRESS,7,1,black,oscuro,straight,XXXL
DRESS,7,1,black,oscuro,straight,X4XL
DRESS,7,1,black,oscuro,straight,XL
DRESS,7,1,black,oscuro,straight,XXL
DRESS,7,1,black,oscuro,straight,L
SHIRT,8,2,green,oscuro,straight,M
SHIRT,8,2,green,oscuro,straight,S
SHIRT,8,2,green,oscuro,straight,L
SHIRT,9,2,black,oscuro,straight,XXXL
SHIRT,9,2,black,oscuro,straight,X4XL
JACKET,9,3,grey,suave,tight,XXXL
JACKET,9,3,grey,suave,tight,XS
JACKET,9,3,grey,suave,tight,M
JACKET,9,3,grey,suave,tight,XXL
JACKET,9,3,grey,suave,tight,XL
JACKET,9,3,grey,suave,tight,L
JACKET,9,3,grey,suave,tight,S
SHIRT,7,2,black,oscuro,loose,L
SHIRT,7,2,black,oscuro,loose,M
SHIRT,7,2,black,oscuro,loose,S
SHIRT,7,2,black,oscuro,loose,XL
SHIRT,7,2,black,oscuro,loose,XS
TSHIRT,8,2,white,claro,loose,XXL
TSHIRT,8,2,white,claro,loose,L
TSHIRT,8,2,white,claro,loose,M
TSHIRT,8,2,white,claro,loose,S
TSHIRT,8,2,white,claro,loose,XL
TSHIRT,8,2,white,claro,loose,XS
JEANS,8,1,blue,oscuro,tight,L
JEANS,8,1,blue,oscuro,tight,M
JEANS,8,1,blue,oscuro,tight,X4XL
JEANS,8,1,blue,oscuro,tight,XL
JEANS,8,1,blue,oscuro,tight,XXL
JEANS,8,1,blue,oscuro,tight,XXXL
TOP,7,2,green,claro,straight,L
TOP,7,2,green,claro,straight,M
TOP,7,2,green,claro,straight,S
TOP,7,2,green,claro,straight,XS
TOP,7,2,grey,oscuro,straight,L
TOP,7,2,grey,oscuro,straight,M
TOP,7,2,grey,oscuro,straight,S
TOP,7,2,grey,oscuro,straight,XS
TSHIRT,7,2,grey,oscuro,straight,XS
TSHIRT,7,2,brown,suave,straight,L
TSHIRT,7,2,brown,suave,straight,M
TSHIRT,7,2,grey,oscuro,straight,L
TSHIRT,7,2,grey,oscuro,straight,M
TSHIRT,7,2,grey,oscuro,straight,S
TSHIRT,7,2,brown,suave,straight,S
TSHIRT,7,2,brown,suave,straight,XS
COAT,8,3,grey,claro,straight,XL
COAT,8,3,grey,claro,straight,XS
COAT,8,3,grey,claro,straight,XXL
COAT,8,3,grey,claro,straight,L
COAT,8,3,grey,claro,straight,M
COAT,8,3,grey,claro,straight,S
JACKET,7,3,black,oscuro,loose,XXL
JACKET,7,3,black,oscuro,loose,XXXL
JACKET,7,3,black,oscuro,loose,XL
JACKET,7,3,black,oscuro,loose,L
JACKET,7,3,black,oscuro,loose,X4XL
SWEATSHIRT,7,2,white,claro,straight,L
SWEATSHIRT,7,2,white,claro,straight,M
SWEATSHIRT,7,2,white,claro,straight,S
SWEATSHIRT,7,2,white,claro,straight,XL
SWEATSHIRT,7,2,white,claro,straight,XXL
SWEATER,8,2,green,intenso,straight,L
SWEATER,8,2,yellow,intenso,straight,XS
SWEATER,8,2,black,oscuro,straight,L
SWEATER,8,2,green,intenso,straight,M
SWEATER,8,2,green,intenso,straight,S
SWEATER,8,2,grey,oscuro,straight,L
SWEATER,8,2,black,oscuro,straight,M
SWEATER,8,2,purple,oscuro,straight,L
SWEATER,8,2,grey,oscuro,straight,M
SWEATER,8,2,grey,oscuro,straight,S
SWEATER,8,2,green,intenso,straight,XS
SWEATER,8,2,grey,oscuro,straight,XS
SWEATER,8,2,black,oscuro,straight,S
SWEATER,8,2,purple,oscuro,straight,M
SWEATER,8,2,purple,oscuro,straight,S
SWEATER,8,2,purple,oscuro,straight,XS
SWEATER,8,2,black,oscuro,straight,XS
SWEATER,8,2,yellow,intenso,straight,L
SWEATER,8,2,yellow,intenso,straight,M
SWEATER,8,2,yellow,intenso,straight,S
TOP,8,2,black,oscuro,straight,M
TOP,8,2,black,oscuro,straight,S
TOP,8,2,blue,oscuro,straight,L
TOP,8,2,blue,oscuro,straight,M
TOP,8,2,blue,oscuro,straight,S
TOP,8,2,blue,oscuro,straight,XS
TOP,8,2,black,oscuro,straight,L
TOP,8,2,black,oscuro,straight,XS
FOULARD,7,3,blue,intenso,,UNQ
FOULARD,7,3,pink,intenso,,UNQ
SWEATER,8,2,brown,claro,loose,S
SWEATER,8,2,brown,claro,loose,XL
SWEATER,8,2,brown,claro,loose,XS
SWEATER,8,2,orange,intenso,loose,XS
SWEATER,8,2,brown,claro,loose,L
SWEATER,8,2,brown,claro,loose,M
SWEATER,8,2,black,oscuro,loose,L
SWEATER,8,2,black,oscuro,loose,S
SWEATER,8,2,black,oscuro,loose,XL
SWEATER,8,2,black,oscuro,loose,XS
SWEATER,8,2,orange,intenso,loose,L
SWEATER,8,2,orange,intenso,loose,S
SWEATER,8,2,orange,intenso,loose,XL
SWEATER,8,2,black,oscuro,loose,M
SWEATER,8,2,orange,intenso,loose,M
PARKA,8,3,blue,oscuro,straight,XXXL
PARKA,8,3,blue,oscuro,straight,XL
PARKA,8,3,black,oscuro,straight,XL
PARKA,8,3,black,oscuro,straight,XXXL
JEANS,9,1,green,oscuro,tight,S
JEANS,9,1,white,claro,tight,M
JEANS,9,1,white,claro,tight,XXXL
JEANS,9,1,white,claro,tight,S
JEANS,9,1,green,oscuro,tight,XXL
JEANS,9,1,green,oscuro,tight,M
JEANS,9,1,white,claro,tight,XXL
JEANS,9,1,white,claro,tight,L
JEANS,9,1,green,oscuro,tight,L
JEANS,9,1,white,claro,tight,XL
JEANS,9,1,green,oscuro,tight,XL
DRESS,9,1,black,oscuro,straight,S
DRESS,9,1,black,oscuro,straight,M
DRESS,9,1,black,oscuro,straight,L
DRESS,9,1,red,intenso,straight,M
DRESS,9,1,red,intenso,straight,L
DRESS,9,1,red,intenso,straight,S
SHIRT,9,2,blue,claro,straight,S
SHIRT,9,2,blue,claro,straight,L
SHIRT,9,2,blue,claro,straight,XS
SHIRT,9,2,blue,claro,straight,M
TOP,9,2,black,oscuro,straight,L
TOP,9,2,black,oscuro,straight,X4XL
TOP,9,2,black,oscuro,straight,XXL
TOP,9,2,black,oscuro,straight,XXXL
TOP,9,2,black,oscuro,straight,XL
SKIRT,7,1,brown,oscuro,loose,M
SKIRT,7,1,brown,oscuro,loose,S
SKIRT,7,1,black,oscuro,loose,M
SKIRT,7,1,black,oscuro,loose,S
JACKET,9,3,green,oscuro,loose,L
JACKET,9,3,green,oscuro,loose,M
JACKET,9,3,green,oscuro,loose,S
BAG,9,3,green,oscuro,,UNQ
BAG,9,3,black,oscuro,,UNQ
TSHIRT,9,2,yellow,intenso,tight,L
TSHIRT,9,2,yellow,intenso,tight,M
TSHIRT,9,2,yellow,intenso,tight,S
TSHIRT,9,2,yellow,intenso,tight,X4XL
TSHIRT,9,2,yellow,intenso,tight,XL
TSHIRT,9,2,yellow,intenso,tight,XXL
TSHIRT,9,2,yellow,intenso,tight,XXXL
TSHIRT,9,2,black,oscuro,tight,M
TSHIRT,9,2,black,oscuro,tight,S
TSHIRT,9,2,black,oscuro,tight,X4XL
TSHIRT,9,2,black,oscuro,tight,XL
TSHIRT,9,2,blue,intenso,tight,L
TSHIRT,9,2,blue,intenso,tight,M
TSHIRT,9,2,white,claro,tight,L
TSHIRT,9,2,white,claro,tight,M
TSHIRT,9,2,white,claro,tight,X4XL
TSHIRT,9,2,black,oscuro,tight,XXXL
TSHIRT,9,2,white,claro,tight,XL
TSHIRT,9,2,white,claro,tight,XXXL
TSHIRT,9,2,black,oscuro,tight,XXL
TSHIRT,9,2,black,oscuro,tight,L
TSHIRT,9,2,white,claro,tight,S
TSHIRT,9,2,white,claro,tight,XXL
TSHIRT,9,2,blue,intenso,tight,S
TSHIRT,9,2,blue,intenso,tight,X4XL
TSHIRT,9,2,blue,intenso,tight,XL
TSHIRT,9,2,blue,intenso,tight,XXL
TSHIRT,9,2,blue,intenso,tight,XXXL
JEANS,7,1,blue,intenso,tight,XXXL
JEANS,7,1,blue,intenso,tight,XXL
JEANS,9,1,blue,intenso,tight,XXXL
JEANS,8,1,blue,intenso,tight,XXL
JEANS,7,1,blue,intenso,tight,X4XL
JEANS,8,1,blue,intenso,tight,X4XL
JEANS,9,1,blue,intenso,tight,X4XL
JEANS,9,1,blue,intenso,tight,XL
JEANS,9,1,blue,intenso,tight,XXL
JEANS,8,1,blue,intenso,tight,XL
JEANS,8,1,blue,intenso,tight,XXXL
JACKET,8,3,black,oscuro,tight,S
JACKET,8,3,black,oscuro,tight,XS
JACKET,8,3,brown,oscuro,tight,L
JACKET,8,3,yellow,intenso,tight,L
JACKET,8,3,yellow,intenso,tight,S
JACKET,8,3,brown,oscuro,tight,S
JACKET,8,3,brown,oscuro,tight,XL
JACKET,8,3,brown,oscuro,tight,XXL
JACKET,8,3,yellow,intenso,tight,M
JACKET,8,3,brown,oscuro,tight,XS
JACKET,8,3,black,oscuro,tight,M
JACKET,8,3,yellow,intenso,tight,XS
JACKET,8,3,yellow,intenso,tight,XL
JACKET,8,3,black,oscuro,tight,XL
JACKET,8,3,yellow,intenso,tight,XXL
JACKET,8,3,black,oscuro,tight,XXL
JACKET,8,3,black,oscuro,tight,L
JACKET,8,3,brown,oscuro,tight,M
JACKET,9,3,blue,oscuro,straight,M
JACKET,9,3,brown,suave,straight,L
JACKET,9,3,brown,claro,straight,XL
JACKET,9,3,blue,oscuro,straight,L
JACKET,9,3,black,oscuro,straight,M
JACKET,9,3,blue,oscuro,straight,S
JACKET,9,3,blue,oscuro,straight,XL
JACKET,9,3,brown,claro,straight,S
JACKET,9,3,green,oscuro,straight,XL
JACKET,9,3,red,intenso,straight,M
JACKET,9,3,black,oscuro,straight,XL
JACKET,9,3,green,oscuro,straight,L
JACKET,9,3,brown,suave,straight,XL
JACKET,9,3,red,intenso,straight,L
JACKET,9,3,green,oscuro,straight,M
JACKET,9,3,brown,claro,straight,M
JACKET,9,3,green,oscuro,straight,S
JACKET,9,3,brown,suave,straight,S
JACKET,9,3,brown,suave,straight,M
JACKET,9,3,black,oscuro,straight,S
JACKET,9,3,brown,claro,straight,L
JACKET,9,3,black,oscuro,straight,L
JACKET,9,3,red,intenso,straight,S
JACKET,9,3,red,intenso,straight,XL
DRESS,9,1,green,intenso,straight,M
DRESS,9,1,green,intenso,straight,L
DRESS,9,1,green,intenso,straight,S
BAG,9,3,black,oscuro,,UNQ
BAG,9,3,green,intenso,,UNQ
BAG,9,3,brown,claro,,UNQ
CARDIGAN,9,2,green,intenso,tight,L
CARDIGAN,9,2,yellow,intenso,tight,L
CARDIGAN,9,2,yellow,intenso,tight,M
CARDIGAN,9,2,yellow,intenso,tight,X4XL
CARDIGAN,9,2,yellow,intenso,tight,XL
CARDIGAN,9,2,red,claro,tight,L
CARDIGAN,9,2,yellow,intenso,tight,XXL
CARDIGAN,9,2,green,intenso,tight,X4XL
CARDIGAN,9,2,pink,intenso,tight,XL
CARDIGAN,9,2,pink,intenso,tight,XXL
CARDIGAN,9,2,pink,intenso,tight,XXXL
CARDIGAN,9,2,yellow,intenso,tight,XXXL
CARDIGAN,9,2,red,claro,tight,M
CARDIGAN,9,2,red,claro,tight,XL
CARDIGAN,9,2,red,claro,tight,XXL
CARDIGAN,9,2,red,claro,tight,XXXL
CARDIGAN,9,2,green,intenso,tight,XL
CARDIGAN,9,2,green,intenso,tight,XXXL
CARDIGAN,9,2,pink,intenso,tight,L
CARDIGAN,9,2,green,intenso,tight,M
CARDIGAN,9,2,green,intenso,tight,XXL
CARDIGAN,9,2,pink,intenso,tight,M
CARDIGAN,9,2,pink,intenso,tight,X4XL
SKIRT,9,1,red,intenso,straight,M
SKIRT,9,1,red,intenso,straight,XXL
SKIRT,9,1,red,intenso,straight,L
SKIRT,9,1,red,intenso,straight,XXXL
SKIRT,9,1,red,intenso,straight,S
SKIRT,9,1,red,intenso,straight,X4XL
SKIRT,9,1,red,intenso,straight,XL
SHORT,9,1,blue,intenso,straight,M
SHORT,9,1,blue,intenso,straight,L
SHORT,9,1,blue,intenso,straight,XS
SHORT,9,1,blue,intenso,straight,S
PANT,9,1,green,oscuro,tight,L
PANT,9,1,pink,intenso,tight,XS
PANT,9,1,pink,intenso,tight,XL
PANT,9,1,pink,suave,tight,S
PANT,9,1,green,oscuro,tight,S
PANT,9,1,green,oscuro,tight,M
PANT,9,1,pink,suave,tight,M
PANT,9,1,green,oscuro,tight,XS
PANT,9,1,pink,suave,tight,XS
PANT,9,1,pink,intenso,tight,S
PANT,9,1,pink,intenso,tight,M
PANT,9,1,green,oscuro,tight,XL
PANT,9,1,pink,intenso,tight,L
PANT,9,1,pink,suave,tight,L
PANT,9,1,pink,suave,tight,XL
JACKET,9,3,black,oscuro,tight,XS
JACKET,8,3,purple,oscuro,tight,M
JACKET,8,3,red,oscuro,tight,M
JACKET,9,3,grey,claro,tight,S
JACKET,9,3,black,oscuro,tight,L
JACKET,8,3,purple,oscuro,tight,L
JACKET,7,3,green,oscuro,tight,M
JACKET,8,3,brown,oscuro,tight,L
JACKET,7,3,green,oscuro,tight,L
JACKET,9,3,grey,claro,tight,L
JACKET,8,3,red,oscuro,tight,S
JACKET,8,3,red,oscuro,tight,XS
JACKET,8,3,blue,oscuro,tight,M
JACKET,8,3,grey,claro,tight,XS
JACKET,8,3,blue,oscuro,tight,L
JACKET,8,3,blue,oscuro,tight,S
JACKET,8,3,blue,oscuro,tight,XL
JACKET,8,3,blue,oscuro,tight,XS
JACKET,8,3,black,oscuro,tight,L
JACKET,8,3,black,oscuro,tight,M
JACKET,8,3,black,oscuro,tight,S
JACKET,8,3,grey,claro,tight,M
JACKET,8,3,grey,claro,tight,S
JACKET,8,3,grey,claro,tight,XL
JACKET,8,3,purple,oscuro,tight,S
JACKET,8,3,purple,oscuro,tight,XL
JACKET,8,3,purple,oscuro,tight,XS
JACKET,8,3,green,oscuro,tight,XL
JACKET,8,3,green,oscuro,tight,L
JACKET,8,3,green,oscuro,tight,M
JACKET,8,3,green,oscuro,tight,S
JACKET,7,3,grey,claro,tight,M
JACKET,7,3,grey,claro,tight,XL
JACKET,7,3,grey,claro,tight,XS
JACKET,7,3,green,oscuro,tight,S
JACKET,7,3,green,oscuro,tight,XL
JACKET,7,3,green,oscuro,tight,XS
JACKET,8,3,black,oscuro,tight,XL
JACKET,8,3,black,oscuro,tight,XS
JACKET,8,3,grey,claro,tight,L
JACKET,8,3,brown,oscuro,tight,M
JACKET,7,3,grey,claro,tight,L
JACKET,9,3,grey,claro,tight,XS
JACKET,9,3,black,oscuro,tight,M
JACKET,9,3,black,oscuro,tight,XL
JACKET,9,3,grey,claro,tight,M
JACKET,7,3,blue,oscuro,tight,M
JACKET,7,3,blue,oscuro,tight,S
JACKET,7,3,blue,oscuro,tight,XL
JACKET,7,3,blue,oscuro,tight,XS
JACKET,8,3,red,oscuro,tight,L
JACKET,8,3,green,oscuro,tight,XS
JACKET,8,3,brown,oscuro,tight,S
JACKET,8,3,brown,oscuro,tight,XL
JACKET,8,3,brown,oscuro,tight,XS
JACKET,7,3,blue,oscuro,tight,L
JACKET,8,3,red,oscuro,tight,XL
JACKET,9,3,grey,claro,tight,XL
JACKET,7,3,grey,claro,tight,S
JACKET,9,3,black,oscuro,tight,S
TOP,9,2,blue,oscuro,loose,S
TOP,9,2,blue,oscuro,loose,L
TOP,9,2,blue,oscuro,loose,M
TOP,9,2,blue,oscuro,loose,XXL
TOP,9,2,blue,oscuro,loose,XL
TOP,9,2,blue,oscuro,loose,M
TOP,9,2,blue,oscuro,loose,S
TOP,9,2,blue,oscuro,loose,L
TOP,9,2,blue,oscuro,loose,XXL
TOP,9,2,brown,suave,loose,S
TOP,9,2,brown,suave,loose,L
TOP,9,2,brown,suave,loose,M
TOP,9,2,blue,oscuro,loose,XL
TOP,9,2,brown,suave,loose,XL
TOP,9,2,brown,suave,loose,XXL
SHIRT,8,2,red,oscuro,straight,L
SHIRT,8,2,red,oscuro,straight,M
SHIRT,8,2,red,oscuro,straight,S
TSHIRT,9,2,black,oscuro,straight,L
TSHIRT,9,2,black,oscuro,straight,M
TSHIRT,9,2,red,intenso,straight,M
TSHIRT,9,2,black,oscuro,straight,S
TSHIRT,9,2,red,intenso,straight,S
TSHIRT,9,2,red,intenso,straight,L
TSHIRT,9,2,black,oscuro,straight,XS
TSHIRT,9,2,red,intenso,straight,XS
TSHIRT,9,2,blue,suave,straight,XXL
TSHIRT,9,2,brown,oscuro,straight,XL
TSHIRT,9,2,brown,oscuro,straight,L
TSHIRT,9,2,blue,suave,straight,L
TSHIRT,9,2,brown,oscuro,straight,S
TSHIRT,9,2,brown,oscuro,straight,M
TSHIRT,9,2,brown,oscuro,straight,XXL
TSHIRT,9,2,blue,suave,straight,S
TSHIRT,9,2,blue,suave,straight,XL
TSHIRT,9,2,blue,suave,straight,M
PANT,7,1,brown,claro,straight,L
PANT,7,1,brown,claro,straight,M
PANT,7,1,brown,claro,straight,S
CARDIGAN,7,2,yellow,intenso,straight,M
CARDIGAN,7,2,yellow,intenso,straight,S
CARDIGAN,7,2,red,oscuro,straight,XXL
CARDIGAN,7,2,blue,claro,straight,L
CARDIGAN,7,2,blue,claro,straight,M
CARDIGAN,7,2,blue,claro,straight,XL
CARDIGAN,7,2,red,oscuro,straight,XXXL
CARDIGAN,7,2,blue,claro,straight,XS
CARDIGAN,7,2,blue,claro,straight,XXL
CARDIGAN,7,2,blue,claro,straight,XXXL
CARDIGAN,7,2,yellow,intenso,straight,L
CARDIGAN,7,2,yellow,intenso,straight,XS
CARDIGAN,7,2,yellow,intenso,straight,XXL
CARDIGAN,7,2,orange,intenso,straight,XS
CARDIGAN,7,2,yellow,intenso,straight,XXXL
CARDIGAN,7,2,yellow,intenso,straight,XL
CARDIGAN,7,2,orange,intenso,straight,L
CARDIGAN,7,2,orange,intenso,straight,M
CARDIGAN,7,2,orange,intenso,straight,S
CARDIGAN,7,2,orange,intenso,straight,XL
CARDIGAN,7,2,orange,intenso,straight,XXXL
CARDIGAN,7,2,red,oscuro,straight,L
CARDIGAN,7,2,red,oscuro,straight,M
CARDIGAN,7,2,red,oscuro,straight,XL
CARDIGAN,7,2,red,oscuro,straight,XS
CARDIGAN,7,2,orange,intenso,straight,XXL
CARDIGAN,7,2,red,oscuro,straight,S
CARDIGAN,7,2,blue,claro,straight,S
SCARF,8,3,red,oscuro,,UNQ
TOP,8,2,green,oscuro,straight,S
TOP,8,2,red,oscuro,straight,L
TOP,8,2,red,oscuro,straight,M
TOP,8,2,red,oscuro,straight,S
TOP,8,2,green,oscuro,straight,L
TOP,8,2,green,oscuro,straight,M
TSHIRT,8,2,brown,oscuro,straight,S
TSHIRT,8,2,brown,oscuro,straight,M
TSHIRT,8,2,black,oscuro,straight,L
TSHIRT,8,2,black,oscuro,straight,M
TSHIRT,8,2,black,oscuro,straight,S
TSHIRT,8,2,red,intenso,straight,L
TSHIRT,8,2,brown,oscuro,straight,L
TSHIRT,8,2,green,oscuro,straight,S
TSHIRT,8,2,green,oscuro,straight,L
TSHIRT,8,2,green,oscuro,straight,M
TSHIRT,8,2,brown,suave,straight,L
TSHIRT,8,2,brown,suave,straight,M
TSHIRT,8,2,brown,suave,straight,S
TSHIRT,8,2,red,intenso,straight,M
TSHIRT,8,2,red,intenso,straight,S
TOP,9,2,brown,claro,straight,L
TOP,9,2,brown,claro,straight,M
TOP,9,2,brown,claro,straight,S
TOP,9,2,pink,intenso,straight,L
TOP,9,2,pink,intenso,straight,S
TOP,9,2,pink,intenso,straight,M
SWEATER,7,2,blue,oscuro,straight,XS
SWEATER,7,2,blue,oscuro,straight,XXL
SWEATER,7,2,green,oscuro,straight,L
SWEATER,7,2,green,oscuro,straight,M
SWEATER,7,2,green,oscuro,straight,S
SWEATER,7,2,blue,oscuro,straight,L
SWEATER,7,2,blue,oscuro,straight,M
SWEATER,7,2,blue,oscuro,straight,XL
SWEATER,7,2,green,oscuro,straight,XL
SWEATER,7,2,green,oscuro,straight,XS
SWEATER,7,2,green,oscuro,straight,XXL
SWEATER,7,2,brown,suave,straight,L
SWEATER,7,2,brown,suave,straight,M
SWEATER,7,2,brown,suave,straight,S
SWEATER,7,2,brown,suave,straight,XL
SWEATER,7,2,blue,oscuro,straight,S
SWEATER,7,2,brown,suave,straight,XS
SWEATER,7,2,brown,suave,straight,XXL
TSHIRT,7,2,blue,intenso,loose,XS
TSHIRT,7,2,blue,intenso,loose,M
TSHIRT,7,2,blue,intenso,loose,S
TSHIRT,7,2,blue,intenso,loose,XL
TSHIRT,7,2,yellow,intenso,loose,L
TSHIRT,7,2,yellow,intenso,loose,M
TSHIRT,7,2,yellow,intenso,loose,S
TSHIRT,7,2,yellow,intenso,loose,XL
TSHIRT,7,2,black,oscuro,loose,S
TSHIRT,7,2,black,oscuro,loose,XL
TSHIRT,7,2,black,oscuro,loose,XS
TSHIRT,7,2,black,oscuro,loose,XXL
TSHIRT,7,2,blue,intenso,loose,L
TSHIRT,7,2,black,oscuro,loose,M
TSHIRT,7,2,black,oscuro,loose,L
TSHIRT,7,2,blue,intenso,loose,XXL
TSHIRT,7,2,yellow,intenso,loose,XS
TSHIRT,7,2,yellow,intenso,loose,XXL
DRESS,7,1,black,oscuro,straight,L
DRESS,7,1,black,oscuro,straight,M
DRESS,7,1,black,oscuro,straight,S
DRESS,7,1,red,intenso,straight,L
DRESS,7,1,red,intenso,straight,M
DRESS,7,1,red,intenso,straight,S
SHIRT,7,2,black,oscuro,loose,S
SHIRT,7,2,black,oscuro,loose,M
TSHIRT,7,2,yellow,intenso,straight,S
TSHIRT,7,2,red,oscuro,straight,L
TSHIRT,7,2,red,oscuro,straight,M
TSHIRT,7,2,white,claro,straight,L
TSHIRT,7,2,white,claro,straight,M
TSHIRT,7,2,blue,oscuro,straight,S
TSHIRT,7,2,red,oscuro,straight,S
TSHIRT,7,2,yellow,intenso,straight,M
TSHIRT,7,2,white,claro,straight,S
TSHIRT,7,2,blue,oscuro,straight,L
TSHIRT,7,2,blue,oscuro,straight,M
TSHIRT,7,2,yellow,intenso,straight,L
SWEATSHIRT,8,2,black,oscuro,oversize,XS
SWEATSHIRT,8,2,black,oscuro,oversize,L
SWEATSHIRT,8,2,black,oscuro,oversize,M
SWEATSHIRT,8,2,black,oscuro,oversize,S
SWEATSHIRT,8,2,black,oscuro,oversize,XL
TSHIRT,9,2,brown,suave,straight,XL
TSHIRT,9,2,brown,suave,straight,X4XL
TSHIRT,9,2,brown,suave,straight,XXL
TSHIRT,9,2,brown,suave,straight,XXXL
TSHIRT,9,2,brown,suave,straight,M
TSHIRT,9,2,brown,suave,straight,L
SKIRT,9,1,pink,intenso,straight,M
SKIRT,9,1,pink,intenso,straight,S
SKIRT,9,1,pink,intenso,straight,L
TSHIRT,7,2,green,intenso,straight,L
TSHIRT,7,2,green,intenso,straight,S
TSHIRT,7,2,green,intenso,straight,XS
TSHIRT,7,2,green,intenso,straight,XL
TSHIRT,7,2,green,oscuro,straight,L
TSHIRT,7,2,green,oscuro,straight,M
TSHIRT,7,2,green,oscuro,straight,S
TSHIRT,7,2,green,oscuro,straight,XL
TSHIRT,7,2,green,oscuro,straight,XS
TSHIRT,7,2,green,intenso,straight,M
BAG,7,3,brown,claro,,UNQ
PARKA,9,3,blue,oscuro,straight,XL
PARKA,9,3,blue,oscuro,straight,X4XL
PARKA,9,3,blue,oscuro,straight,XXXL
PARKA,9,3,blue,oscuro,straight,XXL
SHORT,7,1,red,oscuro,straight,XXL
SHORT,7,1,red,oscuro,straight,M
SHORT,7,1,red,oscuro,straight,XL
SHORT,7,1,red,oscuro,straight,L
SHORT,7,1,red,oscuro,straight,S
PANT,7,1,pink,intenso,straight,XL
PANT,7,1,pink,intenso,straight,XS
PANT,7,1,green,intenso,straight,M
PANT,7,1,green,intenso,straight,S
PANT,7,1,green,intenso,straight,XL
PANT,7,1,green,intenso,straight,XS
PANT,7,1,pink,intenso,straight,L
PANT,7,1,pink,intenso,straight,M
PANT,7,1,pink,intenso,straight,S
PANT,7,1,green,oscuro,straight,XL
PANT,7,1,green,oscuro,straight,XS
PANT,7,1,green,oscuro,straight,L
PANT,7,1,green,oscuro,straight,M
PANT,7,1,green,oscuro,straight,S
PANT,8,1,black,oscuro,straight,L
PANT,8,1,black,oscuro,straight,M
PANT,8,1,black,oscuro,straight,S
PANT,8,1,black,oscuro,straight,XL
PANT,8,1,black,oscuro,straight,XS
PANT,7,1,green,intenso,straight,L
JEANS,8,1,brown,claro,tight,X4XL
JEANS,8,1,brown,claro,tight,XXL
JEANS,8,1,brown,claro,tight,XXXL
JEANS,8,1,blue,oscuro,tight,XL
JEANS,9,1,blue,oscuro,tight,X4XL
JEANS,8,1,blue,oscuro,tight,XXXL
JEANS,7,1,blue,oscuro,tight,XL
JEANS,9,1,blue,oscuro,tight,XXXL
JEANS,7,1,blue,oscuro,tight,X4XL
JEANS,8,1,blue,oscuro,tight,XXL
JEANS,9,1,blue,oscuro,tight,XXL
JEANS,7,1,blue,oscuro,tight,XXL
JEANS,7,1,blue,oscuro,tight,XXXL
JEANS,8,1,blue,oscuro,tight,X4XL
JEANS,9,1,blue,oscuro,tight,XL
BAG,8,3,grey,suave,,UNQ
BAG,8,3,brown,oscuro,,UNQ
BAG,8,3,blue,oscuro,,UNQ
SKIRT,7,1,brown,suave,loose,L
SKIRT,7,1,brown,suave,loose,M
SKIRT,7,1,brown,suave,loose,S
SKIRT,7,1,brown,suave,loose,XS
PARKA,8,3,brown,oscuro,straight,XS
PARKA,8,3,brown,oscuro,straight,XL
PARKA,8,3,brown,oscuro,straight,L
PARKA,8,3,brown,oscuro,straight,M
PARKA,8,3,grey,suave,straight,L
PARKA,8,3,grey,suave,straight,M
PARKA,8,3,grey,suave,straight,S
PARKA,8,3,grey,suave,straight,XL
PARKA,8,3,grey,suave,straight,XS
PARKA,8,3,brown,oscuro,straight,S
JEANS,8,1,black,oscuro,tight,L
JEANS,8,1,black,oscuro,tight,S
JEANS,7,1,black,oscuro,tight,L
JEANS,7,1,black,oscuro,tight,M
JEANS,7,1,black,oscuro,tight,S
JEANS,7,1,black,oscuro,tight,XL
JEANS,7,1,black,oscuro,tight,XS
JEANS,8,1,black,oscuro,tight,M
JEANS,8,1,black,oscuro,tight,XL
JEANS,8,1,black,oscuro,tight,XS
PANT,7,1,brown,claro,straight,S
PANT,7,1,brown,oscuro,straight,L
PANT,7,1,brown,oscuro,straight,M
PANT,7,1,brown,oscuro,straight,S
PANT,7,1,black,oscuro,straight,L
